comment,title,product_id,verification_status,likes,created_at
این دستگاه رو برای کار رنگ ماشین خرید کردیم دستگاه بسیار دقیقی هست که با خیال راحت میشه بهش اعتماد کرد و رو کارشناسی رنگ ماشین استفاده کرد الکومتر برند قدیمی ومعتبریه که خدمات پس ازفروش داره همین باعث شد که من این مدل دستگاه رو انتخاب وخرید کنم,رضایت از خرید,817514,verified,0,2019-05-21 12:54:44
طرف شاید ۵ تا نخواد باید کیو ببینه؟ باشگاه دار که نیستیم,چرا ۵ تا,1573278,rejected,0,2019-05-21 12:54:35
"رنگ خوبی داره و کمی لب رو رنگی و برجسته می کنه و‌در برابر شکستن‌مقاومه و قیمتش خوبه
ولی کمی معطره که من خوشم نیومد در ضمن خیلی خشکه",بد نیست,774102,verified,0,2019-05-21 12:54:02
"باسلام
من چند ماه پیش خریدم. چون احتمال کنده شدن آینه ها رو کاغذ دیواری خیلی زیاده بنده از میخ دوسر  *مخصوص سیم برق روکار* تو قسمت بالا و پایین کار استفاده کردم. اصلا تو کار به چشم نمیاد و خیالتون رو کاملا راحت میکنه.",شیک و زیبا,685329,verified,0,2019-05-21 12:53:16
عالییییییییی,عالییییییی,1465410,verified,0,2019-05-21 12:51:48
حتی از عکسشم قشنگ تره خیلی خوبه ممنون,عالیه,1104774,verified,0,2019-05-21 12:51:43
امروز رسید دستم خیلییییی دوسش دارم عالیه,خیلیییییییی خوبه از عکسشم قشنگ تره,172683,verified,0,2019-05-21 12:51:10
از دوستان در دیجی میخایم همونطور ک کار خوبی و راه انداختن و جنسای غیر اصل و با تگ مشخص کردن روی این دستکش رو هم تگ بزنن چون توسط تولید کننده اصلی تولید نشده,شبیه به جنس اصل است,1518930,rejected,0,2019-05-21 12:51:06
"سلام امروز رسید دستم یکم ماسکش شله و الان منتظرم خشک شه چیزی که برام جلب توجه کرد این بود که چیزی از ذغال توش نیست اسانس و رنگه و احساس میکنم کارایی لازمو نداره و دوستان هم گفتن برای جوش مناسب نیست و فقط کرک صورت و برمیداره
و در ضمن خیلی صورتو سرد میکنه طوریکه از سرما میسوزه صورت و اشک و در میاره
خلاصه من اگر تموم بشه دیگه نمیخرم به جاش ماسک لجنی رو امتحان میکنم.",ماسک ذغالی,226595,verified,0,2019-05-21 12:51:02
"البته مدت اندکیه که به دستم رسیده و ازش استفاده میکنم. ولی بطور کلی کار باهاش خیلی راحته و براحتی هم تمیز میشه و در حد صفر میزنه 👍🏻 تنها نقطه ضعفش که خب مهم هم هست، خط زنش هست که فوق العاده ضعیفه ...
اگه خط زن براتون مهم نیست حتما” خریدش رو توصیه میکنم",کیفیت بالای اصلاح ولی خط زن ضعیف,1469511,verified,0,2019-05-21 12:50:48
من بخاطر کوچک بودنش خریدم ولی واقعا چیز بدرد نخوریه توصیه می کنم نخرید همه جاش ترک برداشته بود در عرض یکی دو ماه تا اینکه امروز بالاخره یه تیکش شکست,شکست,585318,verified,0,2019-05-21 12:50:42
چرا این قدر قیمتش بالا و پایین میشه؟,قیمتش,1035592,rejected,0,2019-05-21 12:50:09
امروز رسید دستم خیلی راضی ام تو شگفت انگیز خریدم قیمتش واقعاااا خوبه,ارزش خرید داره,1495284,verified,0,2019-05-21 12:49:05
بسیار عالی۸,بسیار عالی,49452,verified,0,2019-05-21 12:48:29
لطفا سایز ۳۹ موجود بشه,۳۹ موجود کنید لطفا,904465,rejected,0,2019-05-21 12:47:59
امروز رسید دستم عااالیه عاشقشم,خیلییی خوبه,596829,verified,0,2019-05-21 12:47:44
تنوع رنگ وجود ندارد,رنگبندی,426744,verified,0,2019-05-21 12:47:41
من اولین بار به  دیجی کالا سفارش دادم. واقعا فوق العاده اس. هم جنسشون هم نحوه ارسالشون هم بسته بندیشون مرسی دیجی کالا مشتری ثابت شدم,عالیییییه,1052981,verified,1,2019-05-21 12:47:38
مثل همه پاپ ساکت هاست اما چسب خیلی ضعیفی داشت و وقتی چسبوندمش داخل ماشین، کنده شد و افتاد یعنی عملا از امکان هولدر ماشین بودنش نشد استفاده کنم. اگر میخواین برای داخل ماشین استفاده کنید چسبش ضعیفه و مناسب نیست متاسفانه,نمیشه داخل ماشین چسبوند,1018570,verified,0,2019-05-21 12:47:25
در کل عالیست.... کم شیرین است و بسیار مغزی,عالی است,617151,verified,1,2019-05-21 12:47:03
لطفا بال های برند های دیگه هم بیارید متاسفانه بال ها تو ایران قیمت های بالایی دارن اگر قیمت ها تو دیجی کالا منطقی باشه فروش خوبی رو تجربه خواهد کرد,بال های اوزون شماره یک جهان,427524,verified,0,2019-05-21 12:45:54
"دوسال هست که این محصول رو از بیرون گرفتم
واقعا نقطه ضعفی توش ندیدم
راضیم با توجه به قیمتش ارزش خرید داره",خرید این محصول رو پیشنهاد میکنم,788813,verified,0,2019-05-21 12:45:43
من راضی بودم,بسیار عالی,715105,verified,0,2019-05-21 12:45:30
حدود دو ساله این روغن رو از دیجی کالا میخرم اما متاسفانه اشانتیون آن (جا کلیدی) برداشته میشود و هیچ وقت هم رسیدگی نشده حتی تماس هم گرفتم گفتن نداده این در حالیه که خیلی از دوستان گفتن داره موضوع یک جا کلیدی بی ارزش نیست بحث احترام به مشتریه,نداشتن چراغ قوه,147165,rejected,0,2019-05-21 12:45:26
"واقعا افتضاحه و گوشی از قابش در اومده قبل از استفاده فیک فیک فیک
دیجی کالا بهتره همچین محصول نامناسبی رو ارایه نکنه ولوم تا آخر صدا در نمیاد",مهرداد مهاجر,32384,rejected,0,2019-05-21 12:45:23
خیلی ملودیکای کامل،خوش‌صدا،خوش‌دست و .....است.اصلا نیازی به تعریف نداره و تو ایران بهترینه,خیلی ملودیکای خوبی هستش و در رده خودش عالی.اگر با فیمت ۱۰میلیون هم گیرتون اومد بخریدش🙂,57525,rejected,0,2019-05-21 12:45:10
"من قبلا از این گلس داشتم مارک lion عالیه
تاچ رو ضعیف نمیکنه. راحت میچسبه. مقاوم در برابر خشه ولی مثل هر گلسی اگر شدید زمین بخوره لب‌پر میشه.
توی بسته بندیش برای هرگلس دوتا دستمال مرطوب و خشک داره. ولی خب هیچی جای دستمال عینک رو نمیگیره
در کل عالی و به صرفه است
از دیجی ممنونم",عالیه,1565267,verified,0,2019-05-21 12:44:51
"سلام ، لطفا تا اونجایی که براتون مقدور ، تخفیف بدید
یک دنیا تشکر از لطفتون",درخواست,1611981,rejected,0,2019-05-21 12:44:02
"سلام.من این محصول را سفارش دادم ولی متاسفانه فروشنده مربوطه که سیسمونی ساینا بود بجای توپ خارجی اینتکس که در عکس هم مشخص است توپ های ایرانی بی کیفیت با همون بسته بندی اینتکس برای من فرستادند.من قبلا هم از اینتکس خرید کرده بودم و کاملا جنس را میشناختم.
واقعا که متاسفم برای این فروشنده.اسم دیجی کالا هم خراب کرده",عکس کالا واقعی نیست,166496,rejected,0,2019-05-21 12:43:54
سلام به نظر من اول سریالشو ببینین بعد کتابشو بخونین ، سریالش بسیار زیباس با بازیه استادانه ی برایان کرنستون,کتاب بریکینگ بد,371014,verified,0,2019-05-21 12:43:54
من این محصولو خریدم امروز رسید دستم ولی اصلا شکل عکس نیست کاسه هاش سایزاش فرق داره یدونش خیلییییی کوچیکه سینیش اصلاااااا این شکلی نیست خیلی ناراحتم 😭,شبیه عکس نیست,918732,rejected,0,2019-05-21 12:43:36
کاربردی و مناسب,عالی,443868,verified,0,2019-05-21 12:43:31
"دستگاه فوق دارای 200 متر برد در فضای باز
حافظه آف لاین 32000 عدد بارکد
لیزری ، قابلیت خواندن بارکد های استاندارد",راهنمای خرید,339653,verified,0,2019-05-21 12:43:30
اصلا نخرید ریجستر نمیشود,اه,390726,rejected,0,2019-05-21 12:43:16
niceagreat,great,348194,rejected,0,2019-05-21 12:42:25
20هزار داخل بازار ریخته است از اینا,قیمت دستگاه,1150744,rejected,0,2019-05-21 12:42:16
"خیلی کاور مقاوم و بزرگیه
چندتا مانتو همزمان داخلش جا میشن. موقعی که ارسال شد بسته بندی مرتبی  هم داشت.
فقط تنها ایرادی که داره مثل بعضی از کاورها که دوتا میشن، نمیشه و باید صاف آویزانش کرد",عالیه,1471206,verified,0,2019-05-21 12:42:08
خیلی محصول مزخرفیه تثبیت کننده محصولی هستش که مخصوصا پوست های چرب استفاده میکنن که بهتر و نات تر بمونه ارایش ولی این بعد دوساعت چنان میماسه که افتضاحه به حالت کیکی مزخرفی به پوست میده و ادم احساس میکنه چرک شده نمیدونم چجوری دوستان انقدر راضی بودن,افتضاح!,1007455,rejected,0,2019-05-21 12:42:05
خوبه اگه مایه دار باشید,خوبه اگه مایه دار هستید,1635248,rejected,0,2019-05-21 12:41:23
همه چیز عالی بود,ساعت هوشمند,291406,verified,1,2019-05-21 12:40:48
لطفاً با ماشین یخچالدار بفرستید  اینجوری اصلا مناسب نبود از حالت منجمد خارج شده بود,ماشین یخچالدار,1610684,rejected,0,2019-05-21 12:40:35
"من این محصول رو از دیجی کالا نگرفتم و حدود ۲ سال قبل خودم گرفتم راجع به کیفیت کار و قدرتش بگم که محصول خوبیه ساخت چین هست ولی جنس درجه یکش اما در مورد قیمت محصول بگم که مثل همه اجناس افزایش قیمت داشته من این کالارو حدود ۴۰۰ هزارتومان گرفتم ولی باتوجه به قیمت های الان ارزش خرید داره
امیدوارم واسه افرادی که میخوان خرید کنن مفید باشه",خرید این محصول رو پیشنهاد میکنم,918953,rejected,0,2019-05-21 12:39:52
خیلی خوبه واقعا راضیم,خیلی شیکه,1071155,verified,0,2019-05-21 12:39:19
خنک و گرمه و من بوش رو پسندیدم همچنین با توجه به قیمتش به نظرم ارزش خرید داره,ادوتویلت مردانه فابرگ مدل BRUT CLASSIC NEW EDITION حجم 100 میلی لیتر,629414,verified,0,2019-05-21 12:37:50
"کاور متاسفانه با عکس متفاوته و پایین رو پوشس نمیده
سگک بند خیلی بد بسته میشه و اصلا سفت نیست ممکنه ساعت میلیونیتون بیوفته زمین بشکنه",راضی نیستم,376046,verified,0,2019-05-21 12:37:27
عالی پیشنهاد می کن بخرین,خیلی عالی,1086033,verified,0,2019-05-21 12:37:15
آیا این هواکش چپ گرد راست گرد هست ؟,چپ گرد راست گرد,173276,rejected,0,2019-05-21 12:36:04
روی بند پر از ترک بود,روی بند پر از ترک بود,441585,verified,0,2019-05-21 12:35:54
من دیروز گرفتم عالی هست,بسیار عالی من دیروز خریدم بیار راضی هستم,790188,verified,0,2019-05-21 12:35:43
بد نبود ولی توقعم یه چیز جون دار تر بود چرمش در حد لواشکه در حدی که هر آن احساس میکنی که ممکنه پاره بشه,بد نبود,1475470,verified,0,2019-05-21 12:35:41
"واقعا عالیه
پیشنهاد میکنم
صدای خوبی داره
رقص نور هم داره",عالیه,568555,verified,0,2019-05-21 12:35:35
من این سفارش رو ثبت کردم ولی در همین مدت متوجه شدم قیمت این محصول دائم در حال تغییر می باشد!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! این چه وضعی هست,تغییر دائمی قیمت,308053,rejected,0,2019-05-21 12:35:17
من که ترجیح دادم بندازمش تو انباری,مواد تشکیل دهنده ساخت بی کیفیت,1471625,verified,1,2019-05-21 12:34:36
شیشه مات مشکی و رنگ سفید هماهنگی چالبی ایجاد کرده,زیبایی ساخت,974555,verified,0,2019-05-21 12:34:26
"خوبه
نسبت به قیمتش عالیه",عالیه,726457,verified,1,2019-05-21 12:34:23
طراحی وجنس به کار رفتش خیلی زیبا هست,طراحی بسیار زیبا,1634150,verified,0,2019-05-21 12:34:23
سلام من بین y9 2019 و galaxy m20 گیر کرده بودم که دیدم پردازشگر y9 یه سرو گردن بهتره,گوشی خیلی  خیلی خوبیه,1485490,verified,49,2019-05-21 12:34:19
سلام یه سوال دارم برنامه ی گوگل کروم رو داره؟,سلام یک,701302,rejected,0,2019-05-21 12:34:14
بعد از ۳ ماه کاملا باد کرده واصلا شارژ نگه نمیداره خیلی بی کیفیت,باتری سامسونگ,566979,verified,0,2019-05-21 12:34:04
"نمیدونم دوستانی که با AMD مشکل دارن اصلا خودشون با این لپ تاپ کار کردن یا نه؟ من 3 ماهه اینو خریدم هربازی که فکرشو کنین روش نصب کردم همه رو خیلی خیلی روون داره اجرا میکنه. واقعا قبل اینکه دستم برسه همچین انتظاری ازش نداشتم اما الان به شدت راضی هستم از خریدم
تو انتخابش شک نکنین",گیمینگ ارزان قیمت,301142,verified,0,2019-05-21 12:34:01
خیلی قشنگه من قراره سر فرصت سفارش بدم این مدل رو,عالیه,738289,rejected,0,2019-05-21 12:33:54
مثل اسباب بازی میمونه,خوب نیست,1442030,verified,0,2019-05-21 12:33:33
"سلام
من ٢ عدد از اين محصول رو ميخواستم.زماني كه در سايت ثبت سفارش ميكردم،هر چي تعداد اين محصول رو خواستم ٢ كنم نشد.مجبور شدم ٢ بار ثبت سفارش كنم و اين محصول رو سفارش بدم و در نتيجه به جاي اينكه يك بار پول پيك بدم ٢ بار(٢ تا ٨ تومن پول پيك دادم).در حالي كه جفت محافظا توسط يك پيك به دستم رسيد.ميشه لطفا رسيدگي كنين",انتقاد از نحوه ثبت سفارش براي تعداد كالاي مورد نظر,1414865,rejected,0,2019-05-21 12:32:20
من این 6 پارچه رو از دیجی کالا خریداری کردم ولی متاسفانه تمام رنگ بدنه اش می سوزه و تکه تکه در میاد . مثل این می مونه که شما تابه روی خریدین واقعا وقتی داره میسوزه اعصاب آدم داغون میشه . متاسفانه من اعتماد کردم به جنس ایرانی و برای اولین بار جنس ایرانی خریداری کردم که کاملا پشیمونم .,جنس  بدنه اش افتضاحه ، روی شعله اجاق گاز میسوزه .,602663,verified,0,2019-05-21 12:32:18
یه 850evo دارم یه 860evo چند روز پیش خریدم، یک از یکی بهتر,خیلی خوبه,482585,verified,0,2019-05-21 12:32:15
رنگ طبیعی داره اما متاسفانه قدرت نگهدارندگی خوبی نداره,بدون قدرت,81570,verified,0,2019-05-21 12:32:00
امیدوارم سایز بزرگترش کنند ممنون از دینی کااا,درکل خوبه جمجوره,726457,verified,0,2019-05-21 12:32:00
راضی بودم,خرید خوب,1649687,verified,0,2019-05-21 12:31:50
من دارم دلتون اب,من دارم دلتون اب,441626,rejected,0,2019-05-21 12:31:11
نمیدونم چرا هیچ بررسی برای خرید عطر ها انجام نمیشه تو دیجی ! وقتی از اسم ی برند قوی مثل لانکوم سوء استفاده میشه! من عطر اصل رو دارم و ب اون هوا خریدم ! الان سر درد گرفتم زدم !!!!!!,میراسل لانکوم,1553503,rejected,0,2019-05-21 12:31:08
قیمت خوبی داشت تشکر از دیجی کالا,کیفیت خوب,742706,verified,1,2019-05-21 12:31:00
دیجی جان من هرچی آنلاین چک کردم و از مغازه ها هم پرسیدم این سرویس بین یک میلیون سیصد تا چهارصد بود نهایتا,دو برابر قیمت واقعی,902860,rejected,0,2019-05-21 12:30:42
به نظر بنده این کفش اصل نیست.,غیر اصل بودن,1594941,rejected,0,2019-05-21 12:30:03
"متاسفانه مشخص نشده چه سایزهایی موجود هست!
 اچطور متوجه  و مطمئن باشیم که اندازه باشه؟",سایزبندی ندارد,1469650,rejected,0,2019-05-21 12:29:46
خیلی عالیه . کارایی زیادی داره. برای من که هر هفته میرم سفر فوق العادست,زیبا و کاربردی,406523,verified,0,2019-05-21 12:29:26
به نظرم کمی بی دقتی درارسالها وجودداره چون درخواست مدل 2020بوده معمولیشو بخاطرشباهت ظاهری فرستادن,رعایت,678166,rejected,0,2019-05-21 12:29:16
"بسیار عالی در مقابل پولی که میدید حرف نداره
نمونه های مشابه این محصول در بازار هفتاد تومن بود
حتما پیشنهاد میکنم",بسیار عالی,839663,rejected,0,2019-05-21 12:29:07
اصلا مال لنوو نیست سایزش کوچیکتره خیلی,اشتباهی بود,567248,verified,0,2019-05-21 12:28:58
کلا سه روز گوشی مو شارژ کرد خوبه,بدنیست,1029920,verified,0,2019-05-21 12:28:49
من دوتا خریدم اصلا خوب نبود زود چسبش خراب شد شکست,زودمیشکنه صفحه دون دون میشه اصلا خوب نیست,415871,verified,0,2019-05-21 12:28:25
عالیه بخصوص در شگفت انگیز,هل سحرخیز,753326,verified,0,2019-05-21 12:27:56
"برای آقایان حتما پیشنهاد میکنم، سفید کنندگیش حرف نداره،
ولی این مدل اصلا یه چیزه دیگس و همه ازش راضی اند",خمیردندان فریس,1460357,verified,0,2019-05-21 12:27:24
اگر جنس خوبی داشت خیلی بدرد بخور بود، اما متاسفانه انقدر نازکه که نمیتونید از کارایی هایی که انتضاراتشو دارید بهره ببرید,جنس بسیار بد,818678,verified,0,2019-05-21 12:27:16
"اون چیزی که در سایت درج شده با شکل و تصویر که گذاشتن
با اون چیزی که ارسال میکنن با هم مغایرت داره فقط شکل ظاهری شبیح هم است
من کالا رو خریدم 001الف i7 اما برای من hbq i7 ارسال کردن
یعنی دیگه دیجی کالا اصلا نظارت نداره دیگه خرید نمیکنم از دیجی کالا هم الکی برگشت کالا ضمانت کالا مینویسن مثل حرف روحانی شعاری بیش نیست",سیدمهرداد,1109389,rejected,0,2019-05-21 12:26:12
سایز دیگه  هم موجود کنید,قیمت بالا,839231,rejected,0,2019-05-21 12:26:01
بسیار عالی ممنونم از دیجی کالا,بسیار عالی,1163579,verified,0,2019-05-21 12:25:55
کیفیت شلوار عالی,با سلام این سلوار سایزم نبود برگشت دادم اما از نظر کیفیت عالی بود,1396628,verified,0,2019-05-21 12:24:31
اشتباه برام زیر دکمه فرستادن,من دو تا سفارش دادم از این کار ولی وقتی بدستم رسید یکیش به جای پیراهن زیر دکمه بود و سایز کوچیک تر از اونی که سفارش دادم فروشنده باید دقت بیشتری بکنه تو سفارش که اشتباه ارسال نکنه,1423624,rejected,0,2019-05-21 12:24:20
كالاي اپل خودش بي نظير هست ولي پيشنهاد ميكنم قبل هر خريدي از سايت حتما تو بازار قيمت بگيريد سايت ديجي كالا جديدا قيمتهاش خيلي بي دليل بالاست مثلا همين كالا رو با گارانتي حدود ٢ ميليون پايين تر از تو بازار ميتونيد بخريد پس پيشنهاد ميكنم واسه هر خريدي اول قيمت ها رو چك كنيد بعد خريد سايت گرون فروش شده,انتقاد از سايت,313421,rejected,0,2019-05-21 12:23:43
ایا این سی پی یو با مادر بوردGigabyte GA-P61A-D3 سازگاره,سوال,343269,rejected,0,2019-05-21 12:23:32
وقتی جعبه رو دریافت کردم توش نی نبود، همچنین واشری که تو عکس هست‌ هم وجود نداشت.,نبود وسایل در عکس,466797,verified,0,2019-05-21 12:23:31
پنج ماه بیشتر تا تاریخ انقضاء ش نمونده بود پشتبانی ام زنگ زدم پیگیر نبودن  واقعا متأسفم برا دیجی کالا,ما ز یاران چشم یاری داشتیم,965536,rejected,0,2019-05-21 12:23:04
عدم احترام به حقوق مشتری با توجه به قیمت های دلخواه خودتون,عدم احترام به حقوق مشتری,147438,rejected,0,2019-05-21 12:22:50
"اصلا اندازش مناسب نیست و خیلی از جای لنز گوشی کوچک تره و به زور سه دوربین گوشی رو پوشش می ده.
جالب اینجاست بعد از نصب از جای خودش حرکت می کنه.
بدرد نمی خوره و مثل این می مونه پولتون رو دور ریختید.",اندازه کوچک,1571140,verified,0,2019-05-21 12:22:38
در تخفیف زیاد در خریدش شک نکنید,خوب,857871,verified,0,2019-05-21 12:22:36
اگه برای جلوگیری از خشک شدن لب هاتون مرتب رژ میزنید این رژ رو از دست ندید,خوب,1607716,verified,0,2019-05-21 12:22:10
دریک کلام نوستالژی همراه با کیفیت,خودکار لکسی,1016416,verified,0,2019-05-21 12:21:56
"این قاب چراغ یا هرچیزی که بهش بتونیم بگیم یک قاب بسیار جذاب و زیبا هستش که شرکت ایکیا تولید کرده
از بسته بندی نمیشه گفت که این جنس اصل هست یا خیر ولیکن کیفیت برش لیزری و همچنین سرپیچ اون به ما اطمینان خاطر میده که جنس کار قوی و خوبیه

تو نت اگر سرچش کنید میبینید که خیلی از افراد بارنگ آمیزی اون طرح های زیبایی روش زدند، جنسش طوری هست که به نظرم بشه با اسپری و حتی رنگهای دیگر رنگ آمیزیش کرد

نیاز به اسمبل کردن داره که یه نکته ریز داره و اونم اینه که بهتره اون قسمتهای اضافیرو قبل از اسمبل کردن حذف کنید که اسمبل کردنش راحت باشه

البته قسمت انتهایی اسمبل که منظور نصب لایه زیرین هستش بعد از نصب در محل مورد نظر باید انجام بگیره.

چون جنسش پلاستیک منعطف هستش به 99 % میتونید به درستی و به راحتی از روی نقشه اسمبلی که همراهش هست کاررو انجام بدید و تمومش کنید. برای من کل قضیه با نصب روی سقف 15 دقیقه طول کشید.

از نکات منفی که میشه گفتش اینه که یک مقدار ممکنه درزهای اون رد نور داشته باشند که برای من اصلا مهم نیستش.

زیبایی خیلی خوبی داره
قسمت اتصال به سقفش رو هم اگه کامل نچسبونید یه مقدار نور با حجم بیشتر به سمت سقف میتابه که زیبایی کاررو دو چندان میکنه.

من از یک لامپ کم مصرف آفتابی استفاده کردم و تو مکانی که هستش نور فیلتر شده و کاملا ماتیرو دراختیارم قرار داده که واقعا برای همون کوریدور مورد نیاز بودش.

کسی که میبینتش تا وقتی که بهش دست نزنه نمیفهمه که جنسش پلاستیکه و این واقعا عالیه.

در ضمن موقع نصب کردن چون وزنی در حد کمتر از 100 گرم داره کار خیلی راحت انجام میشه و نیاز به پیچ های بزرگ و قوی نداره، من با پیچ اتوماتیک تو گچ زدمش و کاملا سفت و مستحکم سرجاش موند.",کاردستی,767945,verified,0,2019-05-21 12:20:56
در تخفیف پنجاه درصد واقعا میارزه,خوب,1585484,verified,0,2019-05-21 12:20:45
ای کاش دسته جانبی در وسط تعبیه میشد که تعادل کیف به هم نمیخورد,دسته جانبی,847192,verified,1,2019-05-21 12:20:44
"خب با توجه به اینکه جنس پلاستیکی دارن، پس توی حرارت بالای روغن، آب میشن.
ولی توی سرو غذا و کارهایی که با روغن داغ سروکار ندارن، مناسبند.
رنگبندی شادی داره",برای کارهای معمولی مناسبند,532013,verified,0,2019-05-21 12:20:40
در کل در برابر قیمتش خوبه بخرین,موس گیمینگ,991076,verified,0,2019-05-21 12:20:30
واسه کاربرد خونگی با وسایل محدود خوب و جاداره من یه چکش داشتم دستش خیلی بلند بود که اونم خیلی راحت جا شد فقط کاش محصولات داخلی این کیفیتو داشتن من تو شگفت انگیز خریدم ۴۰تومان که بنظرم به قیمتش می ارزه,عالی,619993,rejected,0,2019-05-21 12:20:12
جنسش خوبه و فضاهاش کوچک,کاربردی,829160,verified,0,2019-05-21 12:20:12
خوب بود ولی پشتش زدگی داشت,بد نبود,746275,verified,0,2019-05-21 12:19:55
واقعا با کیفیت مثل نام پارکر . سبک و خوش دست .,شاهکار,714076,verified,0,2019-05-21 12:19:55
دقیقا مثل عکس زیبا و لطیف و شاد می باشد من راضی بودم,قنداق نوزادی ماماکیدز مدل Simple,1088875,verified,0,2019-05-21 12:19:30
بوش زیاد تند نیست.جنسش محکمه و جیب هاش جاداره.در تخفیف بالا ارزش خرید دارد,ارزش خرید,1108736,verified,0,2019-05-21 12:19:19
تازه شما بسیار متشکرم,بسیار عالی,1099779,verified,1,2019-05-21 12:19:09
بوش خوبه کاریم که باید انجام میده من راضی بودم,خوبه,151284,verified,0,2019-05-21 12:19:04
ماشین اصلاح خوبیست,در حد صفر میزنه,986231,verified,0,2019-05-21 12:19:01
کیفیت کوله از همه لحاظ عالی بود سر زیپ ژله ای داشت زیپ هاش درشت بود قیمت کوله به نسبت این ویژگی های خوبش خیلی خوبه,کیفیت کوله,753007,rejected,0,2019-05-21 12:18:51
لطفا موجودش کنید ممنون,موجود کردن,761867,rejected,0,2019-05-21 12:18:49
من بوشو دوست داشتم سلیقه‌ایه بوش گرمه یکم,خوبه,208155,verified,0,2019-05-21 12:18:23
هیچ فرقی با استیکر چوبی نداره فقط قیمتش چند برابره,قیمت بالاس,925953,verified,0,2019-05-21 12:18:23
"من این مرطوب کننده رو خریدم برای صورتم ولی وقتی زدمش به صورتم قرمز شد پوستم و جوش های ریزی زد روش رو که خوندم زدهhand cream به نظر میرسه واس صورت نباشه در حالی که توی توضیحاتش توی دیجی کالا این رو ننوشته که مرطوب کننده دسته
نخریدش همین",خوب نبود,1487259,verified,0,2019-05-21 12:18:00
در تخفیف بالا واقعا ارزش خرید داره,جنس خوب,412343,verified,0,2019-05-21 12:17:21
بعد پرداخت کامل پول و هزینه ارسال محصولی که دریافت کردم اصن هیچ شباهتی  به عکس و مشخصات نداره زده جنس فلزی در صورتی که فلزی نیست و خیلی بد طراحی شده  وجای چسبا کاملا مشخصه و کاملا هم کج طراحی شده  انتظار داریم وقتی پول میدیم همون چیزیو بگیریم که عکسشو دیدیم,جنس و قیمت,1573413,verified,0,2019-05-21 12:16:50
چیز جالبی هست.قشنگ و کاربردی.جنس رویه پارچه هست و خوبه,جالب,1111159,verified,0,2019-05-21 12:16:16
"اینجا قیمت ها خیلی بالا پایینه.  به خاطر چیه ؟
قیمت ابکش لگن رو هم که تقریبا دوبرابر زده",قیمتش اینجا خیلی بالاست . من خریدم ۱۰۰,388636,rejected,0,2019-05-21 12:15:45
از خریدم راضی هستم.جنس خوب است و درب ها به درستی بسته می شوند,خوب,368700,verified,0,2019-05-21 12:15:36
رنگ و جنسش عالیه قیمتش مناسبه,ارزش خرید,766715,rejected,0,2019-05-21 12:15:18
سلام امروز رسید دستم خیلی جنسش بدرد نخوره همش پرز میده و اصلا خوب نیست.,خیلی بده بدرد نخوره,1003071,verified,0,2019-05-21 12:15:03
طبق گفته دینی کالا دستگاه به همراه ۲۰ عدد بازی است که وقتی بدست ما رسید نه تنها بازی روش نصب نبود بلکه نوشته بود که اگر میخواهید بازی نصب بشه بفرستید تهران که ۸ بازی را بعد از ۷۲ ساعت بعد براتون میفرستم ،یعنی یکی که شهرستانه باید از دیجی بخره وقتی رسید ، بعد از تحویل پست بده  برای شرکت بفرسته  تا شرکت نصب کنه بعد از یک هفته ارسال کنه چیه بازی رایگان داره !!! واقعا خجالت اوره,نبود بازی نصب شده بر روی دستگاه,1065400,rejected,0,2019-05-21 12:14:31
از خریدم راضی هستم,خوب,440231,verified,0,2019-05-21 12:14:24
"با سلام
فقط یه نکته بگم و اونم اینکه این ابزار اندازه اش کوچیکه و اون 13 سانتی متر در 7.5 سانتی متر مربوط به اندازه جعبشه
اندازه خودش تقریبا 6.5 تا 7 سانتی متر بیشتر نیست البته در حالت بسته
و در حالت اماده به کارشم تقریبا 10 سانته
ولی خوب برا کارهای ظریف ابزار خوبیه",ابزار چندکاره ساکاتا,1413715,verified,0,2019-05-21 12:14:15
کوله جا دار و خوشگلی,رضایت از خرید کوله,169315,verified,0,2019-05-21 12:14:05
من امروز خریداری کردم رنگ سفیدشو ظاهر خیلی زیبا ؛ظریف و قشنگی داره تا ببینیم کارائیش چطوره,ظاهری زیبا,1083663,verified,0,2019-05-21 12:13:08
بسیار زیبا و خوش پوش .حتما توصیه میکنم,بسیار زیبا و خوش پوش و راحت و خنک.حتما توصیه میکنم,586473,verified,0,2019-05-21 12:12:36
با این قیمت و حتی پایینتر میشه هدفونایی بهتر و با کیفیت صدای بهتر پیدا کرد,دوستان jbl رو دریابید,137722,verified,0,2019-05-21 12:11:13
بسیار عالی جنس عالی طرحهای عالی و برجسته کلا همه چیزش عالیه جنس رویه سیلیکونیه قابل شستشو من که راضیم.,عالی,1546251,verified,0,2019-05-21 12:10:57
نسبت به قیمت یک محصول باارزش چندبرابر میخرید,محصول باکیفیت,1520764,verified,0,2019-05-21 12:10:36
"محصول ایرانی با قیمت مناسب و کیفیت خوب
پاسخگویی خوب خدمات پس از فروش
کامل بودن پک خریداری شده و اینکه نیاز نیست جداگانه دنبال گلس و قاب محافظ باشیم",محصول ایرانی خوب,624647,verified,1,2019-05-21 12:10:12
دوشی سبک .کیفیت دوخت و زیپش خوب بود,کیفیت,1011016,verified,0,2019-05-21 12:10:11
